5151.0,1963.0,1353.0,1969.0,2993.0,3720.0,2199.0,3203.0,1386.0,2114.0,6637.0,1462.0,2930.0,1669.0,4707.0,2181.0,4916.0,3616.0,5015.0,1521.0,3060.0,1586.0,3603.0,3619.0,4604.0,2064.0,5290.0,2863.0,4255.0,1237.0,1584.0,1282.0,1691.0,1872.0,1335.0,2913.0,2575.0,1402.0,6095.0,2320.0,3277.0,5000.0,3630.0,1350.0,2011.0,3659.0,1969.0,1633.0,3726.0,3278.0,1443.0,1573.0,1318.0,1595.0,2811.0,4726.0,1234.0,1381.0,3192.0,1619.0,2381.0,1960.0,4305.0,4010.0,2439.0,1437.0,2084.0,2158.0,3814.0,3802.0,1338.0,2518.0,5863.0,2305.0,3863.0,2130.0,1783.0,3503.0,6267.0,2747.0,1542.0,2244.0,4193.0,3028.0,2277.0,2179.0,3438.0,3808.0,1551.0,1387.0,2282.0,1502.0,1213.0,1357.0,1547.0,1279.0,1445.0,1510.0,1265.0,1808.0,2024.0
2425.0,1014.0,743.0,974.0,1521.0,1826.0,1176.0,1620.0,770.0,1134.0,1462.0,3094.0,1460.0,862.0,2305.0,1133.0,2399.0,1824.0,2449.0,806.0,1538.0,804.0,1857.0,1847.0,2234.0,1086.0,2530.0,1463.0,2114.0,661.0,838.0,688.0,882.0,993.0,703.0,1494.0,1341.0,764.0,2879.0,1182.0,1662.0,2448.0,1875.0,774.0,1009.0,1821.0,1016.0,840.0,1866.0,1581.0,749.0,830.0,719.0,866.0,1415.0,2277.0,706.0,706.0,1654.0,848.0,1269.0,979.0,2154.0,2004.0,1246.0,754.0,1023.0,1131.0,1906.0,1897.0,672.0,1347.0,2790.0,1176.0,1883.0,1096.0,927.0,1732.0,2959.0,1398.0,801.0,1137.0,2090.0,1602.0,1168.0,1103.0,1738.0,1932.0,784.0,736.0,1194.0,794.0,646.0,750.0,835.0,685.0,755.0,768.0,626.0,979.0,1050.0
5195.0,1939.0,1353.0,1958.0,2989.0,3838.0,2295.0,3244.0,1442.0,2200.0,2930.0,1460.0,6747.0,1631.0,4814.0,2238.0,5035.0,3732.0,5080.0,1516.0,3084.0,1609.0,3695.0,3768.0,4648.0,2105.0,5332.0,2899.0,4343.0,1261.0,1562.0,1317.0,1705.0,1930.0,1372.0,3030.0,2627.0,1394.0,6183.0,2351.0,3363.0,5072.0,3725.0,1474.0,2031.0,3662.0,2022.0,1676.0,3769.0,3339.0,1486.0,1628.0,1391.0,1630.0,2848.0,4813.0,1280.0,1409.0,3257.0,1645.0,2477.0,2018.0,4455.0,4043.0,2519.0,1472.0,2126.0,2181.0,3862.0,3803.0,1303.0,2541.0,5919.0,2314.0,3874.0,2170.0,1756.0,3615.0,6386.0,2755.0,1595.0,2325.0,4263.0,3109.0,2339.0,2228.0,3495.0,3947.0,1575.0,1415.0,2313.0,1496.0,1279.0,1385.0,1560.0,1306.0,1458.0,1507.0,1265.0,1873.0,2060.0
2787.0,1081.0,792.0,1098.0,1671.0,2118.0,1314.0,1842.0,823.0,1231.0,1669.0,862.0,1631.0,3539.0,2569.0,1285.0,2736.0,2044.0,2758.0,853.0,1731.0,915.0,2013.0,2062.0,2528.0,1188.0,2870.0,1637.0,2384.0,715.0,882.0,750.0,995.0,1097.0,785.0,1696.0,1497.0,847.0,3290.0,1301.0,1873.0,2716.0,2065.0,809.0,1138.0,2023.0,1138.0,927.0,2083.0,1859.0,847.0,907.0,788.0,932.0,1581.0,2637.0,737.0,770.0,1791.0,959.0,1421.0,1102.0,2397.0,2239.0,1392.0,867.0,1208.0,1266.0,2129.0,2144.0,727.0,1451.0,3172.0,1277.0,2189.0,1245.0,1033.0,1956.0,3374.0,1552.0,892.0,1276.0,2318.0,1779.0,1303.0,1234.0,1954.0,2142.0,870.0,848.0,1278.0,821.0,686.0,802.0,898.0,700.0,860.0,840.0,718.0,1043.0,1155.0
8904.0,3089.0,2145.0,3063.0,4893.0,6288.0,3554.0,5165.0,2217.0,3424.0,4707.0,2305.0,4814.0,2569.0,12179.0,3576.0,8545.0,6090.0,8725.0,2362.0,5035.0,2484.0,6096.0,6218.0,7864.0,3264.0,9201.0,4695.0,7277.0,1989.0,2428.0,2088.0,2692.0,3043.0,2146.0,4848.0,4255.0,2199.0,10938.0,3734.0,5473.0,8611.0,6130.0,2275.0,3212.0,6055.0,3201.0,2594.0,6226.0,5422.0,2240.0,2521.0,2137.0,2599.0,4656.0,8095.0,2039.0,2157.0,5254.0,2612.0,3893.0,3152.0,7399.0,6707.0,3981.0,2292.0,3376.0,3438.0,6438.0,6330.0,2056.0,4076.0,10406.0,3746.0,6429.0,3424.0,2818.0,5889.0,11371.0,4478.0,2534.0,3611.0,7022.0,5043.0,3718.0,3505.0,5722.0,6434.0,2382.0,2238.0,3683.0,2363.0,1951.0,2185.0,2435.0,2014.0,2290.0,2322.0,1966.0,2907.0,3296.0
3875.0,1509.0,1093.0,1507.0,2300.0,2899.0,1715.0,2422.0,1081.0,1689.0,2181.0,1133.0,2238.0,1285.0,3576.0,4904.0,3750.0,2751.0,3805.0,1163.0,2379.0,1255.0,2768.0,2753.0,3458.0,1594.0,3956.0,2218.0,3254.0,985.0,1182.0,1020.0,1330.0,1476.0,1008.0,2281.0,1990.0,1097.0,4529.0,1756.0,2517.0,3748.0,2829.0,1074.0,1584.0,2743.0,1565.0,1242.0,2869.0,2489.0,1113.0,1221.0,1044.0,1265.0,2173.0,3560.0,1004.0,1072.0,2436.0,1275.0,1887.0,1532.0,3245.0,3034.0,1927.0,1138.0,1603.0,1652.0,2946.0,2913.0,1005.0,1969.0,4350.0,1822.0,2894.0,1662.0,1378.0,2721.0,4674.0,2093.0,1222.0,1739.0,3161.0,2379.0,1771.0,1729.0,2627.0,2927.0,1229.0,1118.0,1804.0,1146.0,972.0,1095.0,1198.0,1009.0,1147.0,1131.0,983.0,1424.0,1583.0
9376.0,3239.0,2247.0,3282.0,5127.0,6590.0,3738.0,5450.0,2334.0,3641.0,4916.0,2399.0,5035.0,2736.0,8545.0,3750.0,12987.0,6367.0,9230.0,2496.0,5297.0,2592.0,6338.0,6537.0,8270.0,3407.0,9681.0,4925.0,7609.0,2042.0,2551.0,2147.0,2800.0,3160.0,2199.0,5114.0,4447.0,2325.0,11583.0,3903.0,5712.0,9138.0,6420.0,2334.0,3337.0,6286.0,3313.0,2704.0,6549.0,5667.0,2330.0,2620.0,2211.0,2676.0,4820.0,8561.0,2098.0,2255.0,5528.0,2696.0,4055.0,3272.0,7770.0,7048.0,4174.0,2411.0,3502.0,3580.0,6791.0,6616.0,2112.0,4278.0,11014.0,3927.0,6693.0,3586.0,2943.0,6167.0,12084.0,4650.0,2611.0,3808.0,7416.0,5278.0,3844.0,3656.0,6009.0,6756.0,2510.0,2350.0,3785.0,2442.0,2018.0,2297.0,2547.0,2094.0,2373.0,2432.0,2038.0,3066.0,3423.0
6581.0,2401.0,1733.0,2434.0,3763.0,4748.0,2765.0,4046.0,1783.0,2664.0,3616.0,1824.0,3732.0,2044.0,6090.0,2751.0,6367.0,8700.0,6495.0,1884.0,3866.0,1930.0,4560.0,4671.0,5776.0,2541.0,6787.0,3569.0,5463.0,1527.0,1945.0,1625.0,2111.0,2392.0,1672.0,3692.0,3269.0,1721.0,7935.0,2903.0,4200.0,6449.0,4654.0,1785.0,2468.0,4547.0,2486.0,1995.0,4722.0,4148.0,1766.0,1979.0,1687.0,1991.0,3628.0,6113.0,1582.0,1717.0,4024.0,2027.0,3022.0,2424.0,5574.0,5051.0,3037.0,1793.0,2552.0,2674.0,4844.0,4828.0,1600.0,3201.0,7623.0,2914.0,4892.0,2646.0,2192.0,4501.0,8191.0,3433.0,1965.0,2845.0,5339.0,3850.0,2874.0,2746.0,4387.0,4874.0,1879.0,1791.0,2845.0,1826.0,1478.0,1727.0,1904.0,1592.0,1802.0,1837.0,1570.0,2306.0,2577.0
9595.0,3236.0,2307.0,3305.0,5220.0,6746.0,3806.0,5653.0,2376.0,3672.0,5015.0,2449.0,5080.0,2758.0,8725.0,3805.0,9230.0,6495.0,13360.0,2529.0,5387.0,2676.0,6454.0,6648.0,8438.0,3480.0,9964.0,5030.0,7775.0,2071.0,2625.0,2194.0,2871.0,3236.0,2265.0,5153.0,4524.0,2326.0,11918.0,3943.0,5884.0,9330.0,6575.0,2352.0,3410.0,6418.0,3440.0,2765.0,6701.0,5817.0,2372.0,2668.0,2242.0,2746.0,4993.0,8792.0,2143.0,2335.0,5639.0,2763.0,4147.0,3329.0,7964.0,7234.0,4281.0,2505.0,3506.0,3692.0,6880.0,6842.0,2152.0,4409.0,11345.0,4008.0,6914.0,3660.0,2991.0,6285.0,12423.0,4736.0,2675.0,3842.0,7573.0,5362.0,3897.0,3754.0,6147.0,6961.0,2595.0,2374.0,3907.0,2493.0,2072.0,2352.0,2528.0,2153.0,2418.0,2509.0,2100.0,3144.0,3506.0
2551.0,1035.0,699.0,1022.0,1541.0,1932.0,1192.0,1656.0,767.0,1129.0,1521.0,806.0,1516.0,853.0,2362.0,1163.0,2496.0,1884.0,2529.0,3194.0,1573.0,847.0,1880.0,1897.0,2320.0,1030.0,2607.0,1507.0,2182.0,679.0,836.0,694.0,926.0,1041.0,716.0,1528.0,1355.0,787.0,2981.0,1241.0,1724.0,2465.0,1868.0,760.0,1049.0,1821.0,1093.0,869.0,1861.0,1687.0,770.0,846.0,725.0,847.0,1475.0,2384.0,707.0,751.0,1653.0,864.0,1228.0,1055.0,2233.0,2050.0,1343.0,753.0,1088.0,1178.0,1965.0,1950.0,705.0,1326.0,2878.0,1223.0,1950.0,1110.0,966.0,1831.0,3045.0,1401.0,846.0,1203.0,2103.0,1603.0,1192.0,1141.0,1771.0,1978.0,807.0,753.0,1178.0,797.0,649.0,775.0,830.0,683.0,775.0,774.0,680.0,967.0,1089.0
5514.0,2048.0,1399.0,2030.0,3155.0,3981.0,2390.0,3442.0,1495.0,2262.0,3060.0,1538.0,3084.0,1731.0,5035.0,2379.0,5297.0,3866.0,5387.0,1573.0,7121.0,1709.0,3908.0,3931.0,4890.0,2232.0,5633.0,3019.0,4561.0,1304.0,1632.0,1419.0,1838.0,2001.0,1436.0,3148.0,2781.0,1482.0,6514.0,2485.0,3550.0,5321.0,3920.0,1493.0,2145.0,3878.0,2138.0,1784.0,3960.0,3528.0,1516.0,1645.0,1398.0,1727.0,2989.0,5031.0,1326.0,1468.0,3394.0,1691.0,2617.0,2086.0,4546.0,4239.0,2618.0,1567.0,2171.0,2319.0,4106.0,4050.0,1387.0,2695.0,6293.0,2418.0,4153.0,2296.0,1897.0,3771.0,6754.0,2917.0,1681.0,2403.0,4470.0,3257.0,2408.0,2353.0,3631.0,4132.0,1609.0,1508.0,2387.0,1575.0,1292.0,1463.0,1617.0,1330.0,1537.0,1599.0,1313.0,1975.0,2178.0
2653.0,1053.0,784.0,1111.0,1638.0,2004.0,1231.0,1700.0,779.0,1195.0,1586.0,804.0,1609.0,915.0,2484.0,1255.0,2592.0,1930.0,2676.0,847.0,1709.0,3390.0,1954.0,1948.0,2420.0,1118.0,2747.0,1564.0,2302.0,700.0,884.0,748.0,983.0,1053.0,747.0,1593.0,1417.0,800.0,3159.0,1292.0,1784.0,2610.0,1983.0,801.0,1154.0,1986.0,1131.0,911.0,2053.0,1755.0,824.0,889.0,726.0,881.0,1601.0,2517.0,710.0,782.0,1717.0,908.0,1343.0,1076.0,2282.0,2127.0,1348.0,825.0,1142.0,1199.0,2072.0,2052.0,723.0,1398.0,3052.0,1270.0,2110.0,1186.0,1000.0,1938.0,3244.0,1510.0,923.0,1226.0,2259.0,1664.0,1248.0,1223.0,1824.0,2067.0,857.0,795.0,1265.0,819.0,669.0,777.0,847.0,745.0,827.0,837.0,682.0,998.0,1137.0
6589.0,2382.0,1713.0,2397.0,3730.0,4761.0,2785.0,4049.0,1712.0,2645.0,3603.0,1857.0,3695.0,2013.0,6096.0,2768.0,6338.0,4560.0,6454.0,1880.0,3908.0,1954.0,8706.0,4669.0,5842.0,2578.0,6777.0,3585.0,5426.0,1547.0,1907.0,1665.0,2118.0,2370.0,1706.0,3692.0,3226.0,1749.0,7926.0,2885.0,4125.0,6435.0,4649.0,1788.0,2472.0,4590.0,2513.0,2051.0,4748.0,4121.0,1787.0,1967.0,1658.0,2025.0,3539.0,6047.0,1586.0,1713.0,3992.0,2013.0,3035.0,2432.0,5552.0,5064.0,3095.0,1800.0,2589.0,2661.0,4867.0,4843.0,1602.0,3185.0,7627.0,2910.0,4872.0,2653.0,2198.0,4485.0,8203.0,3425.0,1966.0,2828.0,5317.0,3847.0,2872.0,2773.0,4352.0,4874.0,1885.0,1776.0,2813.0,1831.0,1503.0,1713.0,1923.0,1585.0,1813.0,1838.0,1567.0,2269.0,2548.0
6767.0,2464.0,1743.0,2503.0,3823.0,4899.0,2855.0,4128.0,1765.0,2765.0,3619.0,1847.0,3768.0,2062.0,6218.0,2753.0,6537.0,4671.0,6648.0,1897.0,3931.0,1948.0,4669.0,8963.0,6029.0,2614.0,6965.0,3717.0,5584.0,1565.0,1924.0,1632.0,2173.0,2430.0,1689.0,3833.0,3321.0,1770.0,8131.0,2943.0,4269.0,6560.0,4752.0,1822.0,2510.0,4690.0,2561.0,2097.0,4823.0,4222.0,1814.0,1995.0,1680.0,2071.0,3616.0,6182.0,1627.0,1784.0,4136.0,2081.0,3109.0,2490.0,5712.0,5182.0,3130.0,1825.0,2614.0,2788.0,4966.0,4883.0,1634.0,3245.0,7798.0,2963.0,5009.0,2766.0,2260.0,4555.0,8412.0,3478.0,2003.0,2883.0,5412.0,3932.0,2902.0,2781.0,4462.0,5041.0,1866.0,1767.0,2937.0,1878.0,1561.0,1722.0,1974.0,1611.0,1799.0,1888.0,1535.0,2299.0,2609.0
8524.0,3002.0,2048.0,2986.0,4737.0,6109.0,3459.0,5139.0,2191.0,3298.0,4604.0,2234.0,4648.0,2528.0,7864.0,3458.0,8270.0,5776.0,8438.0,2320.0,4890.0,2420.0,5842.0,6029.0,11667.0,3199.0,8834.0,4500.0,7008.0,1930.0,2375.0,2022.0,2633.0,2944.0,2078.0,4703.0,4132.0,2139.0,10469.0,3606.0,5303.0,8343.0,5954.0,2186.0,3068.0,5813.0,3097.0,2539.0,6064.0,5198.0,2182.0,2436.0,2078.0,2494.0,4484.0,7857.0,1961.0,2157.0,5101.0,2483.0,3823.0,3016.0,7186.0,6456.0,3846.0,2234.0,3218.0,3347.0,6240.0,6119.0,1980.0,3933.0,10025.0,3592.0,6203.0,3292.0,2702.0,5682.0,10866.0,4321.0,2461.0,3512.0,6804.0,4939.0,3561.0,3394.0,5546.0,6251.0,2394.0,2183.0,3502.0,2270.0,1867.0,2153.0,2348.0,1921.0,2213.0,2273.0,1902.0,2838.0,3141.0
3526.0,1368.0,1004.0,1383.0,2150.0,2619.0,1651.0,2240.0,1002.0,1537.0,2064.0,1086.0,2105.0,1188.0,3264.0,1594.0,3407.0,2541.0,3480.0,1030.0,2232.0,1118.0,2578.0,2614.0,3199.0,4453.0,3619.0,2058.0,2986.0,906.0,1118.0,974.0,1258.0,1411.0,985.0,2103.0,1835.0,1053.0,4147.0,1642.0,2362.0,3449.0,2598.0,1017.0,1438.0,2573.0,1434.0,1197.0,2680.0,2314.0,1047.0,1164.0,950.0,1160.0,1975.0,3280.0,929.0,1013.0,2283.0,1187.0,1759.0,1434.0,2968.0,2752.0,1751.0,1048.0,1463.0,1556.0,2722.0,2621.0,934.0,1808.0,3996.0,1625.0,2653.0,1509.0,1264.0,2532.0,4247.0,1990.0,1087.0,1624.0,2903.0,2145.0,1657.0,1555.0,2463.0,2684.0,1095.0,1037.0,1622.0,1074.0,895.0,982.0,1103.0,926.0,1021.0,1059.0,905.0,1322.0,1457.0
10108.0,3394.0,2344.0,3444.0,5447.0,7026.0,4003.0,5873.0,2452.0,3811.0,5290.0,2530.0,5332.0,2870.0,9201.0,3956.0,9681.0,6787.0,9964.0,2607.0,5633.0,2747.0,6777.0,6965.0,8834.0,3619.0,14100.0,5167.0,8172.0,2132.0,2718.0,2291.0,3006.0,3341.0,2329.0,5362.0,4676.0,2416.0,12509.0,4145.0,6099.0,9757.0,6848.0,2474.0,3524.0,6773.0,3494.0,2905.0,6964.0,6059.0,2488.0,2807.0,2356.0,2849.0,5195.0,9115.0,2222.0,2425.0,5896.0,2827.0,4315.0,3493.0,8315.0,7485.0,4418.0,2559.0,3689.0,3828.0,7242.0,7132.0,2267.0,4566.0,11932.0,4192.0,7170.0,3740.0,3104.0,6552.0,13092.0,4879.0,2752.0,3999.0,7935.0,5648.0,4050.0,3870.0,6424.0,7231.0,2661.0,2479.0,4086.0,2584.0,2138.0,2420.0,2680.0,2208.0,2495.0,2583.0,2175.0,3237.0,3599.0
5106.0,1888.0,1349.0,1958.0,2931.0,3747.0,2213.0,3158.0,1432.0,2182.0,2863.0,1463.0,2899.0,1637.0,4695.0,2218.0,4925.0,3569.0,5030.0,1507.0,3019.0,1564.0,3585.0,3717.0,4500.0,2058.0,5167.0,6573.0,4227.0,1262.0,1535.0,1303.0,1704.0,1893.0,1351.0,2924.0,2631.0,1345.0,6031.0,2260.0,3261.0,4957.0,3623.0,1412.0,1941.0,3585.0,2033.0,1616.0,3763.0,3252.0,1447.0,1589.0,1340.0,1611.0,2799.0,4668.0,1261.0,1379.0,3182.0,1630.0,2348.0,1920.0,4294.0,4017.0,2483.0,1438.0,2035.0,2099.0,3832.0,3728.0,1293.0,2554.0,5775.0,2295.0,3769.0,2090.0,1744.0,3527.0,6233.0,2687.0,1600.0,2245.0,4152.0,3007.0,2270.0,2168.0,3410.0,3779.0,1549.0,1431.0,2214.0,1460.0,1223.0,1381.0,1542.0,1290.0,1408.0,1462.0,1249.0,1807.0,2022.0
